document_id,question_id,exact_match,partial_f1,bleu,rouge1,rouge2,rougeL,bert_precision,bert_recall,bert_f1,adoc_supported,asum_supported,adoc_clarity,adoc_accuracy,asum_clarity,asum_accuracy,consistency
47,8,0,0.186046512,0.017489785,0.078947368,0.027027027,0.078947368,0.826518714,0.822054923,0.824280798,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
47,9,0,0.044444444,0.006626589,0,0,0,0.808131695,0.803974092,0.806047559,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
47,10,0,0.273972603,0.011892376,0.289156627,0.024691358,0.168674699,0.860100627,0.866264164,0.863171339,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
47,11,0,0.281690141,0.011206865,0.260869565,0.044444444,0.195652174,0.847566843,0.856740355,0.852128923,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
47,12,0,0.857142857,0.873609095,0.935064935,0.933333333,0.935064935,0.935414374,0.934813023,0.935113609,No,Yes,2,2,4,5,Identical-Say the same thing
47,13,0,0.347826087,0.089653224,0.373626374,0.202247191,0.241758242,0.866752744,0.872359037,0.86954689,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
47,14,0,0.130434783,0.017289541,0.175,0.025641026,0.175,0.825906098,0.816024661,0.820935607,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
47,15,0,0.228571429,0.024823539,0.337078652,0.114942529,0.269662921,0.876868367,0.871164978,0.874007404,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
48,1,0,0.363636364,0.065368895,0.276923077,0.126984127,0.215384615,0.851036668,0.870169044,0.860496521,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
48,2,0,1,0.410220511,0.472222222,0.428571429,0.472222222,0.934502959,0.897957325,0.915865719,No,Yes,2,2,4,5,Identical-Say the same thing
48,3,0,0.328358209,0.07657797,0.296296296,0.075949367,0.197530864,0.853911638,0.853927016,0.853919268,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
48,4,0,0.580645161,0.235094669,0.540540541,0.333333333,0.351351351,0.909183741,0.891792297,0.900404036,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
48,5,0,0.52173913,0.735445584,0.763157895,0.72972973,0.763157895,0.893442452,0.915484905,0.904329419,No,Yes,2,2,4,5,Identical-Say the same thing
48,6,0,0.586206897,0.205079242,0.53164557,0.25974026,0.303797468,0.852706373,0.86053884,0.856604695,No,Yes,2,2,4,5,Identical-Say the same thing
48,7,0,0.216216216,0.029202047,0.279069767,0.047619048,0.209302326,0.840525508,0.840011716,0.840268552,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
48,8,0,0.245614035,0.049612896,0.236842105,0.054054054,0.184210526,0.855313778,0.836766064,0.845938265,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
48,9,0,0.382352941,0.186434037,0.409638554,0.222222222,0.240963855,0.847075045,0.858235359,0.852618694,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
48,10,0,0.5,0.731126297,0.794871795,0.763157895,0.794871795,0.893765807,0.910561979,0.902085781,No,Yes,2,2,4,5,Identical-Say the same thing
48,11,0,0.285714286,0.011066644,0.186666667,0.02739726,0.186666667,0.829491198,0.834618151,0.832046807,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
48,12,0,0.380952381,0.104056079,0.194444444,0.142857143,0.138888889,0.843888104,0.847263575,0.845572472,No,Yes,2,2,4,5,Identical-Say the same thing
48,13,0,0.48,0.171034855,0.41025641,0.289473684,0.307692308,0.85593009,0.854016304,0.854972124,No,Yes,2,2,4,5,Identical-Say the same thing
48,14,0,0.367346939,0.155743213,0.282352941,0.168674699,0.258823529,0.845713139,0.865070581,0.855282307,No,Yes,2,2,4,5,Identical-Say the same thing
48,15,0,0.53968254,0.327270155,0.481927711,0.320987654,0.385542169,0.905979156,0.888975263,0.897396624,No,Yes,2,2,4,5,Identical-Say the same thing
49,1,0,0.444444444,0.140749578,0.275,0.102564103,0.275,0.815997243,0.873344779,0.843697667,No,Yes,2,2,4,5,Identical-Say the same thing
49,2,0,0.157894737,0.010773821,0.103896104,0,0.103896104,0.80136013,0.81413734,0.80769819,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
49,3,0,0.307692308,0.123318598,0.329113924,0.155844156,0.329113924,0.83813262,0.841474831,0.839800417,No,Yes,2,2,4,5,Identical-Say the same thing
49,4,0,0.366197183,0.070872168,0.4,0.153846154,0.225,0.862603545,0.855995059,0.859286606,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
49,5,0,0.170212766,0.017643771,0.12987013,0,0.12987013,0.805220366,0.824227452,0.814613044,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
49,6,0,0.277777778,0.024451103,0.25,0.025641026,0.175,0.85969913,0.874179125,0.866878629,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
49,7,0,0.208333333,0.022342668,0.21686747,0.074074074,0.21686747,0.813830853,0.846527755,0.82985729,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
49,8,0,0.3,0.120560714,0.195121951,0.1,0.195121951,0.812498629,0.845563769,0.828701496,No,Yes,2,2,4,5,Identical-Say the same thing
49,9,0,0.777777778,0.775201157,0.904761905,0.829268293,0.880952381,0.964667976,0.953209758,0.958904684,No,Yes,2,2,4,5,Identical-Say the same thing
49,10,0,0.272727273,0.116627529,0.282051282,0.131578947,0.282051282,0.832007706,0.859141827,0.84535712,No,Yes,2,2,4,5,Identical-Say the same thing
49,11,0,0.279069767,0.106833346,0.229885057,0.094117647,0.229885057,0.826191008,0.840844274,0.833453178,No,Yes,2,2,4,5,Identical-Say the same thing
49,12,0,0.307692308,0.081889357,0.252873563,0.117647059,0.229885057,0.865542352,0.869031072,0.867283225,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
49,13,0,0.324324324,0.126931739,0.289473684,0.135135135,0.289473684,0.822866321,0.847619295,0.835059464,No,Yes,2,2,4,5,Identical-Say the same thing
49,14,0,0.333333333,0.025889729,0.278481013,0.051948052,0.17721519,0.839663982,0.8632797,0.851308107,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
49,15,0,0.384615385,0.118355815,0.358974359,0.131578947,0.256410256,0.869912326,0.859698117,0.864775062,No,Yes,2,2,4,5,Identical-Say the same thing
50,1,0,0.227848101,0.019754456,0.247191011,0,0.157303371,0.850425184,0.850929797,0.850677431,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
50,2,1,1,1,1,1,1,0.999999762,0.999999762,0.999999762,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
50,3,0,0.214285714,0.001264675,0.133333333,0,0.066666667,0.875460923,0.82847333,0.851319313,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
50,4,0,0.380952381,0.113268838,0.297297297,0.111111111,0.297297297,0.837535024,0.845705986,0.841600716,No,Yes,2,2,4,5,Identical-Say the same thing
50,5,0,0.333333333,0.114196456,0.333333333,0.157894737,0.333333333,0.837315202,0.869043648,0.852884412,No,Yes,2,2,4,5,Identical-Say the same thing
50,6,0,0.333333333,0.032637431,0.361445783,0.148148148,0.240963855,0.846878946,0.869419634,0.858001292,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
50,7,0,0.369230769,0.2273969,0.395348837,0.30952381,0.279069767,0.880211234,0.888730705,0.884450436,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
50,8,0,0.276923077,0.126030517,0.292682927,0.125,0.219512195,0.859270155,0.856745243,0.858005822,No,Yes,2,2,4,5,Identical-Say the same thing
50,9,0,0.326530612,0.118557591,0.317073171,0.15,0.268292683,0.862629473,0.857620001,0.860117435,No,Yes,2,2,4,5,Identical-Say the same thing
50,10,0,0.523076923,0.174398834,0.523809524,0.243902439,0.380952381,0.899529397,0.89897722,0.899253249,No,Yes,2,2,4,5,Identical-Say the same thing
50,11,0,0.347826087,0.180602301,0.395348837,0.142857143,0.302325581,0.873034,0.873470902,0.873252392,No,Yes,2,2,4,5,Identical-Say the same thing
50,12,0,0.292682927,0.122684548,0.365853659,0.15,0.365853659,0.835610271,0.847214758,0.84137249,No,Yes,2,2,4,5,Identical-Say the same thing
50,13,0,0.246153846,0.026795318,0.261904762,0.024390244,0.166666667,0.827363968,0.84031707,0.833790243,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
50,14,0,0.25974026,0.011290094,0.211764706,0.024096386,0.117647059,0.817117929,0.837070823,0.826974034,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
50,15,0,0.366197183,0.177958728,0.372093023,0.214285714,0.255813953,0.861013651,0.857917964,0.859462976,No,Yes,2,2,4,5,Identical-Say the same thing
51,1,0,0.307692308,0.119373529,0.24,0.109589041,0.24,0.797342122,0.827925861,0.81234622,No,Yes,2,2,4,5,Identical-Say the same thing
51,2,1,1,1,1,1,1,0.999999762,0.999999762,0.999999762,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
51,3,0,0.375,0.186931591,0.285714286,0.166666667,0.285714286,0.951413691,0.911402047,0.930978179,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
51,4,0,0.3,0.089835777,0.196078431,0.163265306,0.196078431,0.838914752,0.952338338,0.892035544,No,Yes,2,2,4,5,Identical-Say the same thing
51,5,0,0.857142857,0.246547739,0.289855072,0.23880597,0.289855072,0.888254941,0.919269264,0.903496027,No,Yes,2,2,4,5,Identical-Say the same thing
51,6,0,0.580645161,0.272044084,0.558139535,0.285714286,0.395348837,0.90404284,0.898285389,0.901154935,No,Yes,2,2,4,5,Identical-Say the same thing
51,7,0,0.492753623,0.294187212,0.533333333,0.340909091,0.444444444,0.923303068,0.904597044,0.913854301,No,Yes,2,2,4,5,Identical-Say the same thing
51,8,0,0.508474576,0.201191883,0.457831325,0.197530864,0.337349398,0.906953037,0.89174217,0.89928329,No,Yes,2,2,4,5,Identical-Say the same thing
51,9,0,0.49122807,0.214576145,0.511627907,0.285714286,0.372093023,0.90054822,0.89733243,0.898937404,No,Yes,2,2,4,5,Identical-Say the same thing
51,10,1,1,1,1,1,1,0.999999881,0.999999881,0.999999881,No,Yes,2,2,4,5,Identical-Say the same thing
51,11,0,0.509803922,0.228769833,0.409638554,0.24691358,0.361445783,0.887980521,0.888070345,0.888025463,No,Yes,2,2,4,5,Identical-Say the same thing
51,12,0,0.548387097,0.330111676,0.528735632,0.329411765,0.436781609,0.898857534,0.894649982,0.896748781,No,Yes,2,2,4,5,Identical-Say the same thing
51,13,0,0.28,0.117904826,0.268656716,0.153846154,0.179104478,0.822432041,0.835889697,0.829106212,No,Yes,2,2,4,5,Identical-Say the same thing
51,14,0,0.655737705,0.379460118,0.666666667,0.455696203,0.567901235,0.899245024,0.902761459,0.900999844,No,Yes,2,2,4,5,Identical-Say the same thing
51,15,0,0.376811594,0.07280521,0.376470588,0.144578313,0.258823529,0.875985265,0.879981756,0.877978981,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
52,1,1,1,1,1,1,1,1,1,1,No,Yes,2,2,4,5,Identical-Say the same thing
52,2,0,0.538461538,0.398587766,0.606060606,0.516129032,0.606060606,0.955033898,0.917624712,0.935955644,No,Yes,2,2,4,5,Identical-Say the same thing
52,3,0,0.507936508,0.193759007,0.487804878,0.175,0.341463415,0.896772921,0.899868786,0.898318231,No,Yes,2,2,4,5,Identical-Say the same thing
52,4,0,0.338983051,0.052035966,0.296296296,0.101265823,0.197530864,0.869082749,0.872372687,0.870724618,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
52,5,0,0.5,0.186717587,0.455696203,0.207792208,0.303797468,0.8659271,0.882826567,0.874295175,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
52,6,0,0.558823529,0.269375602,0.512195122,0.35,0.463414634,0.879078805,0.895311952,0.887121141,No,Yes,2,2,4,5,Identical-Say the same thing
52,7,0,0.360655738,0.083246928,0.342105263,0.162162162,0.184210526,0.863925695,0.852013946,0.857928455,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
52,8,0,0.363636364,0.100168205,0.23255814,0.195121951,0.23255814,0.837720871,0.930495977,0.881674528,No,Yes,2,2,4,5,Identical-Say the same thing
52,9,0,0.387096774,0.139990395,0.435897436,0.157894737,0.41025641,0.827712834,0.877962768,0.852097571,No,Yes,2,2,4,5,Identical-Say the same thing
52,10,0,0.350877193,0.028122761,0.272727273,0.023255814,0.227272727,0.844753563,0.852355957,0.848537743,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
52,11,0,0.305084746,0.089889812,0.282051282,0.078947368,0.205128205,0.843850195,0.860329568,0.85201019,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
52,12,0,0.3,0.10207315,0.219512195,0.1,0.219512195,0.836374581,0.838818192,0.837594569,No,Yes,2,2,4,5,Identical-Say the same thing
52,13,0,0.596491228,0.35079243,0.535211268,0.376811594,0.478873239,0.907928765,0.893731117,0.900774002,No,Yes,2,2,4,5,Identical-Say the same thing
52,14,0,0.448275862,0.149319439,0.394736842,0.189189189,0.289473684,0.862825215,0.864099264,0.863461792,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
52,15,0,0.255319149,0.029128475,0.244444444,0.068181818,0.222222222,0.845298648,0.835848451,0.840546966,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
53,1,0,0.384615385,0.178040744,0.43373494,0.271604938,0.361445783,0.877288699,0.885531425,0.88139081,No,Yes,2,2,4,5,Identical-Say the same thing
53,2,1,1,1,1,1,1,0.999999881,0.999999881,0.999999881,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
53,3,0,0.19047619,0.005207968,0.076923077,0,0.076923077,0.820368886,0.796967864,0.808499098,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
53,4,0,0.24,0.010787039,0.142857143,0.024390244,0.095238095,0.827664077,0.836830795,0.832222223,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
53,5,0,0.59375,0.291659491,0.441558442,0.32,0.415584416,0.87904048,0.885792911,0.882403791,No,Yes,2,2,4,5,Identical-Say the same thing
53,6,0,0.28125,0.020233624,0.281690141,0.057971014,0.197183099,0.839847207,0.850671411,0.845224679,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
53,7,0,0.272727273,0.098568253,0.170731707,0.1,0.170731707,0.830049038,0.835834801,0.832931936,No,Yes,2,2,4,5,Identical-Say the same thing
53,8,0,0.528301887,0.303710451,0.540540541,0.388888889,0.459459459,0.904947579,0.892935872,0.898901582,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
53,9,0,0.535714286,0.185621572,0.426666667,0.219178082,0.32,0.860175908,0.863059521,0.8616153,No,Yes,2,2,4,5,Identical-Say the same thing
53,10,0,0.352941176,0.124389889,0.281690141,0.115942029,0.281690141,0.835584402,0.858887434,0.847075701,No,Yes,2,2,4,5,Identical-Say the same thing
53,11,0,0.857142857,0.873609095,0.935064935,0.933333333,0.935064935,0.939248085,0.934761465,0.936999381,No,Yes,2,2,4,5,Identical-Say the same thing
53,12,0,0.333333333,0.13333021,0.328767123,0.14084507,0.328767123,0.840746403,0.870762408,0.855491221,No,Yes,2,2,4,5,Identical-Say the same thing
53,13,0,0.243243243,0.040529331,0.238095238,0.073170732,0.095238095,0.825770736,0.83849901,0.832086265,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
53,14,0,0.6,0.245005766,0.322580645,0.3,0.322580645,0.852963805,0.913334906,0.882117569,No,Yes,2,2,4,5,Identical-Say the same thing
53,15,0,0.514285714,0.219672575,0.455696203,0.337662338,0.278481013,0.884010494,0.882016778,0.883012533,No,Yes,2,2,4,5,Identical-Say the same thing
54,1,0,0.360655738,0.227793852,0.328358209,0.276923077,0.328358209,0.883773148,0.871392548,0.877539217,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
54,2,0,0.271186441,0.058350984,0.151898734,0.051948052,0.126582278,0.845925272,0.852514327,0.849206984,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
54,3,0,0.457142857,0.125561122,0.49382716,0.17721519,0.24691358,0.840969086,0.858961344,0.849870026,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
54,4,0,0.3,0.150200754,0.25974026,0.133333333,0.25974026,0.83807838,0.856527448,0.84720248,No,Yes,2,2,4,5,Identical-Say the same thing
54,5,0,0.5,0.251165354,0.461538462,0.263157895,0.41025641,0.909457445,0.901597977,0.905510664,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
54,6,0,0.405797101,0.093217018,0.366197183,0.173913043,0.197183099,0.871764302,0.849783003,0.860633314,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
54,7,0,0.571428571,0.278178507,0.619047619,0.390243902,0.428571429,0.881668329,0.879343152,0.880504191,No,Yes,2,2,4,5,Identical-Say the same thing
54,8,0,0.225806452,0.034335491,0.194444444,0.028571429,0.166666667,0.825081587,0.857388318,0.840924859,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
54,9,0,0.058823529,0.008030195,0.051948052,0,0.051948052,0.789793253,0.801128626,0.795420527,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
54,10,0,0.226415094,0.068774392,0.202531646,0.077922078,0.151898734,0.840186477,0.853644967,0.846862257,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
54,11,0,0.344827586,0.020288876,0.256410256,0.026315789,0.128205128,0.835873723,0.850778699,0.843260348,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
54,12,0,0.246153846,0.011178787,0.210526316,0,0.131578947,0.824041247,0.843223214,0.833521843,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
54,13,0,0.222222222,0.038882962,0.213333333,0.054794521,0.213333333,0.816263855,0.824577093,0.820399344,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
54,14,0,0.428571429,0.222061629,0.256410256,0.210526316,0.256410256,0.833871961,0.865177512,0.849236369,No,Yes,2,2,4,5,Identical-Say the same thing
54,15,0,0.090909091,0.020398629,0.12345679,0.050632911,0.12345679,0.806123495,0.799830496,0.802964687,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
55,1,0,0.456140351,0.131570974,0.301369863,0.112676056,0.273972603,0.866119027,0.878069758,0.872053504,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
55,2,0,0.603773585,0.275688572,0.526315789,0.324324324,0.394736842,0.895826101,0.912408948,0.904041469,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
55,3,0,0.342857143,0.140665073,0.366197183,0.144927536,0.366197183,0.818601251,0.845151901,0.831664681,No,Yes,2,2,4,5,Identical-Say the same thing
55,4,0,0.457142857,0.228701371,0.405063291,0.311688312,0.278481013,0.891029596,0.891473711,0.891251564,No,Yes,2,2,4,5,Contradict each other-Opposing or unrelated claims
55,5,0,0.375,0.110319583,0.222222222,0.186046512,0.222222222,0.829031706,0.929949105,0.876595497,No,Yes,2,2,4,5,Identical-Say the same thing
55,6,0,0.678571429,0.361237069,0.575342466,0.422535211,0.547945205,0.895140529,0.905274272,0.90017885,No,Yes,2,2,4,5,Identical-Say the same thing
55,7,0,0.085106383,0.007727441,0.02739726,0,0.02739726,0.819984615,0.80211395,0.810950875,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
55,8,0,0.41509434,0.133951995,0.281690141,0.144927536,0.169014085,0.858087301,0.853079677,0.855576217,No,Yes,2,2,4,5,Identical-Say the same thing
55,9,0,0.406779661,0.129069578,0.441558442,0.133333333,0.337662338,0.878532529,0.871303916,0.874903321,No,Yes,2,2,4,5,Identical-Say the same thing
55,10,0,0.567567568,0.359795527,0.5,0.365853659,0.452380952,0.910615802,0.90147543,0.906022549,No,Yes,2,2,4,5,Identical-Say the same thing
55,11,0,0.317460317,0.027378494,0.329113924,0.077922078,0.202531646,0.847830355,0.852322876,0.850070655,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
55,12,0,0.465116279,0.233588802,0.481012658,0.285714286,0.430379747,0.875818312,0.870554566,0.873178482,No,Yes,2,2,4,5,Identical-Say the same thing
55,13,0,0.52173913,0.107593538,0.27027027,0.228571429,0.27027027,0.814863682,0.92185688,0.865064561,No,Yes,2,2,4,5,Identical-Say the same thing
55,14,0,0.590163934,0.220221412,0.56097561,0.2,0.365853659,0.916577816,0.905021489,0.910763025,No,Yes,2,2,4,5,Identical-Say the same thing
55,15,0,0.368421053,0.063431831,0.342105263,0.162162162,0.184210526,0.84587729,0.858757138,0.852268577,No,Yes,2,2,4,5,Identical-Say the same thing
56,1,0,0.426229508,0.156380931,0.472222222,0.228571429,0.277777778,0.859027743,0.872093022,0.86551106,No,Yes,2,2,4,5,Identical-Say the same thing
56,2,0,0.307692308,0.154892345,0.297297297,0.166666667,0.297297297,0.833631814,0.854913175,0.844138384,No,Yes,2,2,4,5,Identical-Say the same thing
56,3,0,0.413793103,0.091728095,0.208333333,0.173913043,0.208333333,0.825668514,0.932998419,0.87605828,No,Yes,2,2,4,5,Identical-Say the same thing
56,4,0,0.153846154,0.017968844,0.128205128,0,0.128205128,0.834069133,0.832433105,0.833250284,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
56,5,0,0.464285714,0.151572662,0.493150685,0.225352113,0.328767123,0.886805296,0.879782557,0.883279979,No,Yes,2,2,4,5,Identical-Say the same thing
56,6,0,0.214285714,0.019127221,0.17721519,0.051948052,0.151898734,0.843161583,0.831398964,0.837238967,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
56,7,0,0.333333333,0.093701871,0.212765957,0.177777778,0.212765957,0.847220421,0.951686621,0.89642024,No,Yes,2,2,4,5,Identical-Say the same thing
56,8,0,0.324324324,0.089835777,0.208333333,0.173913043,0.208333333,0.83699286,0.945254326,0.887835443,No,Yes,2,2,4,5,Identical-Say the same thing
56,9,0,0.307692308,0.111430932,0.305555556,0.142857143,0.305555556,0.830499172,0.859500825,0.84475112,No,Yes,2,2,4,5,Identical-Say the same thing
56,10,0,0.363636364,0.11644216,0.368421053,0.162162162,0.368421053,0.845358253,0.864162385,0.854656935,No,Yes,2,2,4,5,Identical-Say the same thing
56,11,0,0.363636364,0.133629684,0.358974359,0.184210526,0.358974359,0.828817368,0.85466671,0.841543615,No,Yes,2,2,4,5,Identical-Say the same thing
56,12,0,0.342857143,0.119120742,0.342105263,0.135135135,0.342105263,0.840980291,0.865002275,0.852822185,No,Yes,2,2,4,5,Identical-Say the same thing
56,13,0,0.333333333,0.132625356,0.373333333,0.164383562,0.373333333,0.84417659,0.862990916,0.853480101,No,Yes,2,2,4,5,Identical-Say the same thing
56,14,0,0.136363636,0.008886872,0.088888889,0,0.044444444,0.79494679,0.878415406,0.834599316,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
56,15,0,0.461538462,0.113187416,0.357142857,0.307692308,0.357142857,0.802944541,0.928553462,0.861192942,No,Yes,2,2,4,5,Identical-Say the same thing
57,1,0,0.566666667,0.240225553,0.475,0.256410256,0.325,0.899765015,0.888001263,0.893844426,No,Yes,2,2,4,5,Identical-Say the same thing
57,2,1,1,1,1,1,1,0.999999881,0.999999881,0.999999881,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
57,3,0,0.32,0.08392141,0.285714286,0.076923077,0.285714286,0.889614105,0.855661809,0.872307718,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
57,4,0,0.4375,0.10597861,0.173913043,0.119402985,0.173913043,0.848973751,0.865087926,0.856955051,No,Yes,2,2,4,5,Identical-Say the same thing
57,5,0,0.8,0.148323338,0.158730159,0.131147541,0.158730159,0.861347258,0.868286252,0.864802778,No,Yes,2,2,4,5,Identical-Say the same thing
57,6,0,0.382978723,0.114834134,0.405063291,0.12987013,0.329113924,0.865348876,0.851706386,0.85847342,No,Yes,2,2,4,5,Identical-Say the same thing
57,7,0,0.179104478,0.010548846,0.1,0,0.1,0.841136217,0.850280762,0.845683753,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
57,8,0,0.264705882,0.025386172,0.302325581,0.095238095,0.255813953,0.858735621,0.867297173,0.862995207,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
57,9,0,0.363636364,0.160069957,0.344827586,0.235294118,0.32183908,0.878617406,0.89162147,0.885071695,No,Yes,2,2,4,5,Identical-Say the same thing
57,10,0,0.315789474,0.111430932,0.358974359,0.157894737,0.358974359,0.842163324,0.872137249,0.856888175,No,Yes,2,2,4,5,Identical-Say the same thing
57,11,0,0.15,0.009371412,0.109589041,0.028169014,0.109589041,0.811345816,0.831068993,0.82108897,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
57,12,0,0.333333333,0.1136832,0.379746835,0.155844156,0.379746835,0.841108203,0.858464479,0.849697709,No,Yes,2,2,4,5,Identical-Say the same thing
57,13,0,0.666666667,0.35980735,0.674418605,0.357142857,0.441860465,0.927066743,0.928310573,0.927688241,No,Yes,2,2,4,5,Identical-Say the same thing
57,14,0,0.519480519,0.260683445,0.559139785,0.263736264,0.387096774,0.914880455,0.909737825,0.912301898,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
57,15,0,0.15,0.021531583,0.16,0.02739726,0.16,0.821245253,0.82013154,0.820688069,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
58,1,0,0.452830189,0.214765958,0.556962025,0.363636364,0.455696203,0.860223651,0.894463062,0.877009273,No,Yes,2,2,4,5,Identical-Say the same thing
58,2,1,1,1,1,1,1,0.999999762,0.999999762,0.999999762,No,No,2,2,2,2,Slightly different-Overlap in topic but differ in detail
58,3,0,0.266666667,0.02789582,0.142857143,0,0.142857143,0.85913533,0.833993077,0.846377552,Yes,Yes,4,5,4,5,Mostly consistent-Slight differences but same idea
58,4,0,0.315789474,0.025104547,0.289156627,0,0.168674699,0.854583621,0.850328386,0.852450728,Yes,No,4,5,2,2,Contradict each other-Opposing or unrelated claims
58,5,0,0.304347826,0.104056079,0.207792208,0.133333333,0.181818182,0.817509532,0.825032592,0.821253836,No,Yes,2,2,4,5,Identical-Say the same thing
58,6,0,0.285714286,0.093260951,0.206896552,0.142857143,0.206896552,0.868076921,0.834778607,0.851102173,No,Yes,2,2,4,5,Identical-Say the same thing
58,7,0,0.387096774,0.530205664,0.567901235,0.53164557,0.567901235,0.863275051,0.909307957,0.885693789,No,Yes,2,2,4,5,Identical-Say the same thing
58,8,0,0.436363636,0.168549934,0.4,0.205128205,0.25,0.884667397,0.870277405,0.877413392,No,Yes,2,2,4,5,Identical-Say the same thing
58,9,0,0.290909091,0.062437215,0.282352941,0.072289157,0.188235294,0.847966611,0.860458016,0.854166627,No,Yes,2,2,4,5,Identical-Say the same thing
58,10,0,0.324324324,0.102526718,0.25,0.210526316,0.25,0.835328162,0.956543803,0.891835988,No,Yes,2,2,4,5,Identical-Say the same thing
58,11,0,0.49122807,0.198930454,0.481012658,0.25974026,0.329113924,0.891421795,0.896345675,0.89387697,No,Yes,2,2,4,5,Identical-Say the same thing
58,12,0,0.918918919,0.75239916,0.87804878,0.75,0.780487805,0.937369943,0.950046003,0.943665445,No,Yes,2,2,4,5,Identical-Say the same thing
58,13,0,0.5,0.166588589,0.430379747,0.207792208,0.35443038,0.893290102,0.891722262,0.892505467,No,Yes,2,2,4,5,Identical-Say the same thing
58,14,0,0.8,0.783729614,0.842105263,0.837837838,0.842105263,0.919295907,0.939037561,0.92906189,No,Yes,2,2,4,5,Identical-Say the same thing
